CustomerID,CustomerName,Email,Phone,ConnectionType,TariffCategory,ContractKVA,RegionID
300716,Cust_000716,user716@masked.com,9328069767,Residential,A2,6.79,10010
300717,Cust_000717,user717@masked.com,9328069768,Residential,C1,9.37,10029
300718,Cust_000718,user718@masked.com,9328069769,Residential,B1,8.8,10222
300719,Cust_000719,user719@masked.com,9328069770,Residential,A2,8.02,10034
300720,Cust_000720,user720@masked.com,9328069771,Residential,A1,2.11,10055
300721,Cust_000721,user721@masked.com,9328069772,Residential,B2,1.06,10184
300722,Cust_000722,user722@masked.com,9328069773,Commercial,A2,37.02,10077
300723,Cust_000723,user723@masked.com,9328069774,Residential,A2,7.8,10071
300724,Cust_000724,user724@masked.com,9328069775,Residential,A1,6.11,10139
300725,Cust_000725,user725@masked.com,9328069776,Residential,B1,2.74,10031
300726,Cust_000726,user726@masked.com,9328069777,Residential,B2,2.46,10159
300727,Cust_000727,user727@masked.com,9328069778,Residential,A1,2.5,10091
300728,Cust_000728,user728@masked.com,9328069779,Residential,A1,9.86,10126
300729,Cust_000729,user729@masked.com,9328069780,Residential,A1,6.77,10211
300730,Cust_000730,user730@masked.com,9328069781,Residential,B1,9.46,10111
300731,Cust_000731,user731@masked.com,9328069782,Residential,A2,3.32,10124
300732,Cust_000732,user732@masked.com,9328069783,Residential,A1,5.02,10083
300733,Cust_000733,user733@masked.com,9328069784,Industrial,B1,229.67,10196
300734,Cust_000734,user734@masked.com,9328069785,Commercial,B1,41.33,10181
300735,Cust_000735,user735@masked.com,9328069786,Residential,B2,4.71,10081
300736,Cust_000736,user736@masked.com,9328069787,Residential,A1,4.19,10029
300737,Cust_000737,user737@masked.com,9328069788,Residential,B2,8.01,10061
300738,Cust_000738,user738@masked.com,9328069789,Residential,A2,2.96,10063
300739,Cust_000739,user739@masked.com,9328069790,Residential,B1,9.12,10014
300740,Cust_000740,user740@masked.com,9328069791,Commercial,B1,38.83,10104
300741,Cust_000741,user741@masked.com,9328069792,Residential,A2,6.01,10079
300742,Cust_000742,user742@masked.com,9328069793,Commercial,A1,22.77,10037
300743,Cust_000743,user743@masked.com,9328069794,Residential,A1,8.29,10076
300744,Cust_000744,user744@masked.com,9328069795,Residential,B1,3.59,10052
300745,Cust_000745,user745@masked.com,9328069796,Residential,A1,9.28,10131
300746,Cust_000746,user746@masked.com,9328069797,Residential,A2,8,10208
300747,Cust_000747,user747@masked.com,9328069798,Residential,A2,7.2,10205
300748,Cust_000748,user748@masked.com,9328069799,Residential,A2,6.36,10203
300749,Cust_000749,user749@masked.com,9328069800,Residential,A1,6.45,10068
300750,Cust_000750,user750@masked.com,9328069801,Residential,A1,2.56,10234
300751,Cust_000751,user751@masked.com,9328069802,Residential,B1,7.3,10032
300752,Cust_000752,user752@masked.com,9328069803,Residential,A2,7.25,10114
300753,Cust_000753,user753@masked.com,9328069804,Residential,A1,1.47,10109
300754,Cust_000754,user754@masked.com,9328069805,Residential,A1,6.02,10204
300755,Cust_000755,user755@masked.com,9328069806,Residential,A1,2.19,10137
300756,Cust_000756,user756@masked.com,9328069807,Residential,A1,7.53,10040
300757,Cust_000757,user757@masked.com,9328069808,Commercial,A1,37.81,10089
300758,Cust_000758,user758@masked.com,9328069809,Residential,A2,7.73,10075
300759,Cust_000759,user759@masked.com,9328069810,Residential,A1,4.27,10223
300760,Cust_000760,user760@masked.com,9328069811,Residential,B1,6.58,10139
300761,Cust_000761,user761@masked.com,9328069812,Residential,A2,9.24,10139
300762,Cust_000762,user762@masked.com,9328069813,Residential,B2,8.83,10004
300763,Cust_000763,user763@masked.com,9328069814,Residential,B2,4.84,10172
300764,Cust_000764,user764@masked.com,9328069815,Residential,A2,2.37,10101
300765,Cust_000765,user765@masked.com,9328069816,Residential,A2,9.31,10149
300766,Cust_000766,user766@masked.com,9328069817,Residential,A1,8.96,10220
300767,Cust_000767,user767@masked.com,9328069818,Industrial,B1,168.13,10010
300768,Cust_000768,user768@masked.com,9328069819,Residential,B2,2.57,10218
300769,Cust_000769,user769@masked.com,9328069820,Residential,C1,3.01,10104
300770,Cust_000770,user770@masked.com,9328069821,Residential,A1,1.83,10020
300771,Cust_000771,user771@masked.com,9328069822,Residential,A1,4.48,10111
300772,Cust_000772,user772@masked.com,9328069823,Residential,B2,1.09,10131
300773,Cust_000773,user773@masked.com,9328069824,Residential,A2,8.29,10200
300774,Cust_000774,user774@masked.com,9328069825,Residential,A1,4.68,10058
300775,Cust_000775,user775@masked.com,9328069826,Residential,B1,2.78,10137
300776,Cust_000776,user776@masked.com,9328069827,Residential,A2,7.63,10167
300777,Cust_000777,user777@masked.com,9328069828,Residential,A1,3.16,10049
300778,Cust_000778,user778@masked.com,9328069829,Residential,A1,7.58,10062
300779,Cust_000779,user779@masked.com,9328069830,Residential,A1,9,10207
300780,Cust_000780,user780@masked.com,9328069831,Residential,B1,4.3,10030
300781,Cust_000781,user781@masked.com,9328069832,Industrial,A2,387.92,10064
300782,Cust_000782,user782@masked.com,9328069833,Residential,A2,6.95,10127
300783,Cust_000783,user783@masked.com,9328069834,Residential,A1,2.75,10155
300784,Cust_000784,user784@masked.com,9328069835,Residential,A1,3.1,10157
300785,Cust_000785,user785@masked.com,9328069836,Residential,A1,6.25,10109
300786,Cust_000786,user786@masked.com,9328069837,Residential,B1,9.66,10209
300787,Cust_000787,user787@masked.com,9328069838,Residential,B1,4.83,10174
300788,Cust_000788,user788@masked.com,9328069839,Residential,B1,6.92,10162
300789,Cust_000789,user789@masked.com,9328069840,Residential,A1,3,10012
300790,Cust_000790,user790@masked.com,9328069841,Industrial,A1,78.09,10041
300791,Cust_000791,user791@masked.com,9328069842,Residential,C1,8.59,10097
300792,Cust_000792,user792@masked.com,9328069843,Residential,C1,6.88,10174
300793,Cust_000793,user793@masked.com,9328069844,Residential,C1,2.01,10081
300794,Cust_000794,user794@masked.com,9328069845,Residential,A1,4.71,10108
300795,Cust_000795,user795@masked.com,9328069846,Commercial,A1,42.83,10178
300796,Cust_000796,user796@masked.com,9328069847,Residential,A2,4.18,10118
300797,Cust_000797,user797@masked.com,9328069848,Residential,A2,7.44,10228
300798,Cust_000798,user798@masked.com,9328069849,Residential,A2,7.84,10218
300799,Cust_000799,user799@masked.com,9328069850,Residential,B2,1.45,10225
300800,Cust_000800,user800@masked.com,9328069851,Residential,A2,7.57,10227
300801,Cust_000801,user801@masked.com,9328069852,Residential,B2,2.16,10112
300802,Cust_000802,user802@masked.com,9328069853,Residential,A2,7.11,10056
300803,Cust_000803,user803@masked.com,9328069854,Commercial,A1,24.75,10189
300804,Cust_000804,user804@masked.com,9328069855,Commercial,A1,17.86,10021
300805,Cust_000805,user805@masked.com,9328069856,Residential,A2,5.15,10161
300806,Cust_000806,user806@masked.com,9328069857,Residential,A1,1.3,10136
300807,Cust_000807,user807@masked.com,9328069858,Residential,A1,3.53,10001
300808,Cust_000808,user808@masked.com,9328069859,Residential,A1,3.98,10138
300809,Cust_000809,user809@masked.com,9328069860,Residential,A1,7.81,10161
300810,Cust_000810,user810@masked.com,9328069861,Residential,B2,5.78,10174
300811,Cust_000811,user811@masked.com,9328069862,Residential,A2,9.97,10029
300812,Cust_000812,user812@masked.com,9328069863,Residential,C1,4.87,10064
300813,Cust_000813,user813@masked.com,9328069864,Residential,B1,4.67,10085
300814,Cust_000814,user814@masked.com,9328069865,Commercial,A1,40.02,10029
300815,Cust_000815,user815@masked.com,9328069866,Residential,B1,5.11,10224
300816,Cust_000816,user816@masked.com,9328069867,Residential,A1,5.2,10012
300817,Cust_000817,user817@masked.com,9328069868,Residential,A2,6.16,10231
300818,Cust_000818,user818@masked.com,9328069869,Residential,A2,2.81,10035
300819,Cust_000819,user819@masked.com,9328069870,Residential,A2,2.27,10180
300820,Cust_000820,user820@masked.com,9328069871,Residential,A2,9.87,10178
300821,Cust_000821,user821@masked.com,9328069872,Residential,A1,1.02,10016
300822,Cust_000822,user822@masked.com,9328069873,Commercial,A2,22.75,10150
300823,Cust_000823,user823@masked.com,9328069874,Residential,B2,5.94,10206
300824,Cust_000824,user824@masked.com,9328069875,Residential,A2,8.97,10197
300825,Cust_000825,user825@masked.com,9328069876,Residential,A2,4.91,10101
300826,Cust_000826,user826@masked.com,9328069877,Commercial,A2,12.49,10010
300827,Cust_000827,user827@masked.com,9328069878,Commercial,B2,28.1,10111
300828,Cust_000828,user828@masked.com,9328069879,Residential,A1,3.78,10077
300829,Cust_000829,user829@masked.com,9328069880,Commercial,A2,22.04,10058
300830,Cust_000830,user830@masked.com,9328069881,Residential,A1,4.36,10156
300831,Cust_000831,user831@masked.com,9328069882,Residential,A1,1.04,10138
300832,Cust_000832,user832@masked.com,9328069883,Residential,B1,7.73,10178
300833,Cust_000833,user833@masked.com,9328069884,Residential,A2,7.24,10233
300834,Cust_000834,user834@masked.com,9328069885,Commercial,B1,31.54,10112
300835,Cust_000835,user835@masked.com,9328069886,Residential,A1,4.6,10074
300836,Cust_000836,user836@masked.com,9328069887,Residential,B2,6.66,10136
300837,Cust_000837,user837@masked.com,9328069888,Residential,A2,6.55,10234
300838,Cust_000838,user838@masked.com,9328069889,Residential,A1,6.08,10093
300839,Cust_000839,user839@masked.com,9328069890,Residential,A1,9.58,10117
300840,Cust_000840,user840@masked.com,9328069891,Industrial,A1,254.33,10057
300841,Cust_000841,user841@masked.com,9328069892,Residential,A1,5.92,10007
300842,Cust_000842,user842@masked.com,9328069893,Commercial,B2,49.61,10208
300843,Cust_000843,user843@masked.com,9328069894,Residential,B1,8.63,10054
300844,Cust_000844,user844@masked.com,9328069895,Residential,A1,7.92,10142
300845,Cust_000845,user845@masked.com,9328069896,Commercial,A2,18.97,10049
300846,Cust_000846,user846@masked.com,9328069897,Commercial,B2,8.2,10085
300847,Cust_000847,user847@masked.com,9328069898,Residential,A1,3.19,10209
300848,Cust_000848,user848@masked.com,9328069899,Residential,B1,3.8,10111
300849,Cust_000849,user849@masked.com,9328069900,Residential,A2,8.54,10238
300850,Cust_000850,user850@masked.com,9328069901,Residential,A2,1.19,10207
300851,Cust_000851,user851@masked.com,9328069902,Residential,A1,2.62,10088
300852,Cust_000852,user852@masked.com,9328069903,Residential,A1,9.26,10038
300853,Cust_000853,user853@masked.com,9328069904,Residential,A2,4.65,10070
300854,Cust_000854,user854@masked.com,9328069905,Residential,A2,4.11,10078
300855,Cust_000855,user855@masked.com,9328069906,Residential,B2,4.7,10065
300856,Cust_000856,user856@masked.com,9328069907,Residential,A2,3.7,10120
300857,Cust_000857,user857@masked.com,9328069908,Residential,C1,1.59,10167
300858,Cust_000858,user858@masked.com,9328069909,Residential,A1,9.71,10071
300859,Cust_000859,user859@masked.com,9328069910,Residential,A2,3.08,10122
300860,Cust_000860,user860@masked.com,9328069911,Residential,A1,6.79,10153
300861,Cust_000861,user861@masked.com,9328069912,Residential,A2,9.63,10125
300862,Cust_000862,user862@masked.com,9328069913,Residential,A1,5.67,10127
300863,Cust_000863,user863@masked.com,9328069914,Residential,A1,4.06,10169
300864,Cust_000864,user864@masked.com,9328069915,Residential,B1,6.39,10082
300865,Cust_000865,user865@masked.com,9328069916,Residential,A2,9.35,10013
300866,Cust_000866,user866@masked.com,9328069917,Residential,A2,7.2,10012
300867,Cust_000867,user867@masked.com,9328069918,Commercial,B1,44.3,10221
300868,Cust_000868,user868@masked.com,9328069919,Residential,B2,3.19,10203
300869,Cust_000869,user869@masked.com,9328069920,Residential,A2,8.59,10033
300870,Cust_000870,user870@masked.com,9328069921,Commercial,A1,7.75,10171
300871,Cust_000871,user871@masked.com,9328069922,Residential,A2,2.28,10150
300872,Cust_000872,user872@masked.com,9328069923,Residential,A1,3.2,10094
300873,Cust_000873,user873@masked.com,9328069924,Residential,A2,3.04,10226
300874,Cust_000874,user874@masked.com,9328069925,Residential,A1,1.1,10110
300875,Cust_000875,user875@masked.com,9328069926,Residential,A2,3.3,10023
300876,Cust_000876,user876@masked.com,9328069927,Residential,C1,4.12,10222
300877,Cust_000877,user877@masked.com,9328069928,Residential,A2,2.34,10236
300878,Cust_000878,user878@masked.com,9328069929,Residential,A2,7.11,10128
300879,Cust_000879,user879@masked.com,9328069930,Residential,C1,9.43,10236
300880,Cust_000880,user880@masked.com,9328069931,Residential,A2,4.38,10035
300881,Cust_000881,user881@masked.com,9328069932,Residential,A1,8.84,10081
300882,Cust_000882,user882@masked.com,9328069933,Residential,A1,6.4,10215
300883,Cust_000883,user883@masked.com,9328069934,Residential,A1,4.1,10171
300884,Cust_000884,user884@masked.com,9328069935,Residential,A2,5.76,10002
300885,Cust_000885,user885@masked.com,9328069936,Residential,B1,4.46,10236
300886,Cust_000886,user886@masked.com,9328069937,Residential,A1,4.37,10062
300887,Cust_000887,user887@masked.com,9328069938,Residential,A1,9.57,10234
300888,Cust_000888,user888@masked.com,9328069939,Residential,A1,9.76,10069
300889,Cust_000889,user889@masked.com,9328069940,Residential,A1,6.72,10078
300890,Cust_000890,user890@masked.com,9328069941,Residential,A1,8.11,10214
300891,Cust_000891,user891@masked.com,9328069942,Residential,A2,9.85,10009
300892,Cust_000892,user892@masked.com,9328069943,Residential,B2,1.64,10156
300893,Cust_000893,user893@masked.com,9328069944,Residential,A2,6.75,10010
300894,Cust_000894,user894@masked.com,9328069945,Residential,A1,4.2,10032
300895,Cust_000895,user895@masked.com,9328069946,Commercial,B2,35.04,10234
300896,Cust_000896,user896@masked.com,9328069947,Residential,A1,6.04,10030
300897,Cust_000897,user897@masked.com,9328069948,Commercial,A1,26.01,10186
300898,Cust_000898,user898@masked.com,9328069949,Industrial,A2,473.7,10128
300899,Cust_000899,user899@masked.com,9328069950,Residential,A2,4.61,10052
300900,Cust_000900,user900@masked.com,9328069951,Commercial,A1,42.59,10158
300901,Cust_000901,user901@masked.com,9328069952,Residential,B1,7.63,10154
300902,Cust_000902,user902@masked.com,9328069953,Residential,A2,1.1,10097
300903,Cust_000903,user903@masked.com,9328069954,Residential,B2,3.14,10006
300904,Cust_000904,user904@masked.com,9328069955,Residential,B1,9.46,10167
300905,Cust_000905,user905@masked.com,9328069956,Residential,A1,2.61,10192
300906,Cust_000906,user906@masked.com,9328069957,Residential,B2,5.24,10116
300907,Cust_000907,user907@masked.com,9328069958,Residential,B1,3.77,10126
300908,Cust_000908,user908@masked.com,9328069959,Residential,A2,1.27,10107
300909,Cust_000909,user909@masked.com,9328069960,Residential,A1,5.36,10040
300910,Cust_000910,user910@masked.com,9328069961,Residential,B2,2.93,10223
300911,Cust_000911,user911@masked.com,9328069962,Residential,A2,1.52,10205
300912,Cust_000912,user912@masked.com,9328069963,Residential,A2,3.86,10125
300913,Cust_000913,user913@masked.com,9328069964,Residential,A1,6.65,10159
300914,Cust_000914,user914@masked.com,9328069965,Residential,A2,1.12,10022
300915,Cust_000915,user915@masked.com,9328069966,Residential,A2,5.43,10065
300916,Cust_000916,user916@masked.com,9328069967,Residential,A2,4.07,10030
300917,Cust_000917,user917@masked.com,9328069968,Residential,B1,7.45,10165
300918,Cust_000918,user918@masked.com,9328069969,Residential,A2,1.99,10021
300919,Cust_000919,user919@masked.com,9328069970,Residential,B1,5.57,10035
300920,Cust_000920,user920@masked.com,9328069971,Residential,B2,8.34,10033
300921,Cust_000921,user921@masked.com,9328069972,Residential,A1,5.4,10137
300922,Cust_000922,user922@masked.com,9328069973,Residential,B2,3.46,10136
300923,Cust_000923,user923@masked.com,9328069974,Residential,A1,2.58,10028
300924,Cust_000924,user924@masked.com,9328069975,Residential,B1,6.15,10143
300925,Cust_000925,user925@masked.com,9328069976,Residential,C1,4.49,10045
300926,Cust_000926,user926@masked.com,9328069977,Residential,A2,4.28,10011
300927,Cust_000927,user927@masked.com,9328069978,Residential,A2,3.84,10199
300928,Cust_000928,user928@masked.com,9328069979,Residential,A1,2.8,10226
300929,Cust_000929,user929@masked.com,9328069980,Residential,B2,5.79,10119
300930,Cust_000930,user930@masked.com,9328069981,Residential,B1,8.7,10061
300931,Cust_000931,user931@masked.com,9328069982,Residential,B1,7,10169
300932,Cust_000932,user932@masked.com,9328069983,Residential,A2,9.57,10054
300933,Cust_000933,user933@masked.com,9328069984,Residential,A1,2.98,10043
300934,Cust_000934,user934@masked.com,9328069985,Commercial,A1,9.69,10078
300935,Cust_000935,user935@masked.com,9328069986,Residential,B2,7.03,10041
300936,Cust_000936,user936@masked.com,9328069987,Residential,A2,6.6,10085
300937,Cust_000937,user937@masked.com,9328069988,Commercial,A2,18.29,10147
300938,Cust_000938,user938@masked.com,9328069989,Residential,A1,7.52,10149
300939,Cust_000939,user939@masked.com,9328069990,Residential,A1,1.28,10192
300940,Cust_000940,user940@masked.com,9328069991,Residential,A1,8.72,10076
300941,Cust_000941,user941@masked.com,9328069992,Residential,A2,7.26,10156
300942,Cust_000942,user942@masked.com,9328069993,Commercial,C1,8.73,10206
300943,Cust_000943,user943@masked.com,9328069994,Residential,A1,8.09,10028
300944,Cust_000944,user944@masked.com,9328069995,Industrial,A1,140.67,10217
300945,Cust_000945,user945@masked.com,9328069996,Industrial,A1,198.89,10014
300946,Cust_000946,user946@masked.com,9328069997,Residential,A2,8.19,10007
300947,Cust_000947,user947@masked.com,9328069998,Residential,A1,1.98,10110
300948,Cust_000948,user948@masked.com,9328069999,Residential,A1,6.41,10108
300949,Cust_000949,user949@masked.com,9328070000,Residential,A2,4.74,10140
300950,Cust_000950,user950@masked.com,9328070001,Residential,B1,5.37,10075
300951,Cust_000951,user951@masked.com,9328070002,Residential,B1,5.55,10151
300952,Cust_000952,user952@masked.com,9328070003,Residential,A1,9.64,10207
300953,Cust_000953,user953@masked.com,9328070004,Residential,B2,7.32,10137
300954,Cust_000954,user954@masked.com,9328070005,Commercial,B1,48.71,10010
300955,Cust_000955,user955@masked.com,9328070006,Residential,A1,8.84,10008
300956,Cust_000956,user956@masked.com,9328070007,Residential,B2,3.75,10193
300957,Cust_000957,user957@masked.com,9328070008,Residential,B2,4.54,10194
300958,Cust_000958,user958@masked.com,9328070009,Commercial,A2,49.19,10160
300959,Cust_000959,user959@masked.com,9328070010,Residential,A1,1.22,10054
300960,Cust_000960,user960@masked.com,9328070011,Residential,A2,1.76,10078
300961,Cust_000961,user961@masked.com,9328070012,Residential,B2,2.06,10116
300962,Cust_000962,user962@masked.com,9328070013,Residential,A2,4.33,10118
300963,Cust_000963,user963@masked.com,9328070014,Residential,A2,6.47,10003
300964,Cust_000964,user964@masked.com,9328070015,Residential,C1,9.61,10233
300965,Cust_000965,user965@masked.com,9328070016,Residential,A1,9.71,10180
300966,Cust_000966,user966@masked.com,9328070017,Residential,A1,9.02,10167
300967,Cust_000967,user967@masked.com,9328070018,Residential,A1,7.04,10140
300968,Cust_000968,user968@masked.com,9328070019,Commercial,A1,12.61,10188
300969,Cust_000969,user969@masked.com,9328070020,Residential,A1,2.22,10163
300970,Cust_000970,user970@masked.com,9328070021,Residential,B1,1.32,10014
300971,Cust_000971,user971@masked.com,9328070022,Residential,A1,5.01,10030
300972,Cust_000972,user972@masked.com,9328070023,Residential,A2,8.14,10141
300973,Cust_000973,user973@masked.com,9328070024,Residential,B1,7.12,10041
300974,Cust_000974,user974@masked.com,9328070025,Residential,B1,3.15,10126
300975,Cust_000975,user975@masked.com,9328070026,Residential,B1,6.07,10187
300976,Cust_000976,user976@masked.com,9328070027,Residential,B2,5.62,10126
300977,Cust_000977,user977@masked.com,9328070028,Residential,A1,1.42,10030
300978,Cust_000978,user978@masked.com,9328070029,Residential,A2,1.84,10168
300979,Cust_000979,user979@masked.com,9328070030,Residential,A2,8.9,10124
300980,Cust_000980,user980@masked.com,9328070031,Residential,A2,5.81,10184
300981,Cust_000981,user981@masked.com,9328070032,Commercial,A1,49.28,10128
300982,Cust_000982,user982@masked.com,9328070033,Residential,A2,3.75,10045
300983,Cust_000983,user983@masked.com,9328070034,Residential,A1,5.07,10049
300984,Cust_000984,user984@masked.com,9328070035,Commercial,B1,25.44,10191
300985,Cust_000985,user985@masked.com,9328070036,Residential,B1,8.98,10146
300986,Cust_000986,user986@masked.com,9328070037,Residential,B2,3.39,10167
300987,Cust_000987,user987@masked.com,9328070038,Residential,B1,8.44,10074
300988,Cust_000988,user988@masked.com,9328070039,Commercial,A1,8,10052
300989,Cust_000989,user989@masked.com,9328070040,Residential,A1,3.96,10024
300990,Cust_000990,user990@masked.com,9328070041,Residential,A2,6.85,10168
300991,Cust_000991,user991@masked.com,9328070042,Residential,A2,8.58,10117
300992,Cust_000992,user992@masked.com,9328070043,Residential,A1,4.68,10212
300993,Cust_000993,user993@masked.com,9328070044,Residential,B2,7.95,10157
300994,Cust_000994,user994@masked.com,9328070045,Residential,B1,8.39,10027
300995,Cust_000995,user995@masked.com,9328070046,Residential,A1,5.56,10099
300996,Cust_000996,user996@masked.com,9328070047,Residential,A2,8.53,10149
300997,Cust_000997,user997@masked.com,9328070048,Residential,A2,4.62,10011
300998,Cust_000998,user998@masked.com,9328070049,Residential,B2,8.56,10063
300999,Cust_000999,user999@masked.com,9328070050,Residential,A2,5.77,10008
301000,Cust_001000,user1000@masked.com,9328070051,Residential,B2,7.73,10130
301001,Cust_001001,user1001@masked.com,9328070052,Residential,A2,9.95,10110
301002,Cust_001002,user1002@masked.com,9328070053,Residential,A1,4.86,10009
301003,Cust_001003,user1003@masked.com,9328070054,Residential,B1,1.67,10074
301004,Cust_001004,user1004@masked.com,9328070055,Residential,A2,5.58,10238
301005,Cust_001005,user1005@masked.com,9328070056,Residential,A1,5.93,10078
301006,Cust_001006,user1006@masked.com,9328070057,Residential,A2,5.84,10157
301007,Cust_001007,user1007@masked.com,9328070058,Commercial,B1,45.96,10235
301008,Cust_001008,user1008@masked.com,9328070059,Commercial,A1,7.67,10098
301009,Cust_001009,user1009@masked.com,9328070060,Residential,A2,8.06,10058
301010,Cust_001010,user1010@masked.com,9328070061,Residential,A1,2.51,10089
301011,Cust_001011,user1011@masked.com,9328070062,Residential,A1,1.72,10037
301012,Cust_001012,user1012@masked.com,9328070063,Residential,C1,1.48,10039
301013,Cust_001013,user1013@masked.com,9328070064,Residential,A1,2.36,10235
301014,Cust_001014,user1014@masked.com,9328070065,Commercial,A2,31.25,10124
301015,Cust_001015,user1015@masked.com,9328070066,Residential,B1,4.74,10235
301016,Cust_001016,user1016@masked.com,9328070067,Residential,A2,9.75,10022
301017,Cust_001017,user1017@masked.com,9328070068,Residential,A1,9.28,10096
301018,Cust_001018,user1018@masked.com,9328070069,Residential,A1,4.7,10215
301019,Cust_001019,user1019@masked.com,9328070070,Residential,A2,5.73,10074
301020,Cust_001020,user1020@masked.com,9328070071,Residential,A1,3.07,10139
301021,Cust_001021,user1021@masked.com,9328070072,Industrial,B1,464.39,10012
301022,Cust_001022,user1022@masked.com,9328070073,Residential,A1,2.64,10108
301023,Cust_001023,user1023@masked.com,9328070074,Commercial,B1,39.98,10149
301024,Cust_001024,user1024@masked.com,9328070075,Residential,C1,2.94,10076
301025,Cust_001025,user1025@masked.com,9328070076,Residential,A2,2.06,10043
301026,Cust_001026,user1026@masked.com,9328070077,Residential,A2,3.8,10073
301027,Cust_001027,user1027@masked.com,9328070078,Residential,A2,3.31,10205
301028,Cust_001028,user1028@masked.com,9328070079,Residential,A1,2.62,10096
301029,Cust_001029,user1029@masked.com,9328070080,Residential,A2,4.99,10034
301030,Cust_001030,user1030@masked.com,9328070081,Residential,A1,6.45,10151
301031,Cust_001031,user1031@masked.com,9328070082,Residential,B1,2.43,10155
301032,Cust_001032,user1032@masked.com,9328070083,Residential,A1,3.34,10190
301033,Cust_001033,user1033@masked.com,9328070084,Residential,B2,6.75,10187
301034,Cust_001034,user1034@masked.com,9328070085,Industrial,B2,371.35,10080
301035,Cust_001035,user1035@masked.com,9328070086,Residential,A2,6.28,10083
301036,Cust_001036,user1036@masked.com,9328070087,Commercial,B2,49.44,10063
301037,Cust_001037,user1037@masked.com,9328070088,Residential,A2,9.71,10229
301038,Cust_001038,user1038@masked.com,9328070089,Commercial,A2,42.76,10219
301039,Cust_001039,user1039@masked.com,9328070090,Residential,A2,1.31,10165
301040,Cust_001040,user1040@masked.com,9328070091,Residential,A2,5.55,10026
301041,Cust_001041,user1041@masked.com,9328070092,Residential,A1,9.07,10048
301042,Cust_001042,user1042@masked.com,9328070093,Residential,A1,5.79,10006
301043,Cust_001043,user1043@masked.com,9328070094,Residential,A1,5.5,10216
301044,Cust_001044,user1044@masked.com,9328070095,Residential,B2,6.56,10162
301045,Cust_001045,user1045@masked.com,9328070096,Residential,B1,5.65,10049
301046,Cust_001046,user1046@masked.com,9328070097,Residential,A1,4.14,10131
301047,Cust_001047,user1047@masked.com,9328070098,Residential,B1,6.89,10210
301048,Cust_001048,user1048@masked.com,9328070099,Commercial,A1,49.67,10161
301049,Cust_001049,user1049@masked.com,9328070100,Residential,A1,1.89,10116
301050,Cust_001050,user1050@masked.com,9328070101,Residential,B2,8.35,10136
301051,Cust_001051,user1051@masked.com,9328070102,Residential,A1,8.2,10213
301052,Cust_001052,user1052@masked.com,9328070103,Residential,A2,6.8,10149
301053,Cust_001053,user1053@masked.com,9328070104,Residential,A2,8.97,10055
301054,Cust_001054,user1054@masked.com,9328070105,Residential,A2,1.91,10048
301055,Cust_001055,user1055@masked.com,9328070106,Residential,B2,4.7,10136
301056,Cust_001056,user1056@masked.com,9328070107,Industrial,A1,159.24,10148
301057,Cust_001057,user1057@masked.com,9328070108,Residential,B2,4.51,10015
301058,Cust_001058,user1058@masked.com,9328070109,Residential,A2,9.39,10183
301059,Cust_001059,user1059@masked.com,9328070110,Residential,B2,1.09,10221
301060,Cust_001060,user1060@masked.com,9328070111,Industrial,A1,124.36,10137
301061,Cust_001061,user1061@masked.com,9328070112,Residential,A1,9.17,10168
301062,Cust_001062,user1062@masked.com,9328070113,Industrial,C1,297.9,10134
301063,Cust_001063,user1063@masked.com,9328070114,Commercial,A1,7.12,10114
301064,Cust_001064,user1064@masked.com,9328070115,Residential,B2,7.48,10127
301065,Cust_001065,user1065@masked.com,9328070116,Residential,A2,6.68,10089
301066,Cust_001066,user1066@masked.com,9328070117,Residential,A2,4.54,10185
301067,Cust_001067,user1067@masked.com,9328070118,Residential,A1,2.86,10070
301068,Cust_001068,user1068@masked.com,9328070119,Industrial,A2,457.13,10047
301069,Cust_001069,user1069@masked.com,9328070120,Residential,B1,7.34,10224
301070,Cust_001070,user1070@masked.com,9328070121,Industrial,C1,452.5,10202
301071,Cust_001071,user1071@masked.com,9328070122,Residential,A1,4.99,10165
301072,Cust_001072,user1072@masked.com,9328070123,Residential,B1,2.12,10045
301073,Cust_001073,user1073@masked.com,9328070124,Residential,B1,6.44,10005
301074,Cust_001074,user1074@masked.com,9328070125,Residential,A2,7.74,10001
301075,Cust_001075,user1075@masked.com,9328070126,Residential,B1,1.56,10184
301076,Cust_001076,user1076@masked.com,9328070127,Commercial,A2,5.85,10211
301077,Cust_001077,user1077@masked.com,9328070128,Residential,A1,3.33,10144
301078,Cust_001078,user1078@masked.com,9328070129,Residential,B2,6.88,10180
301079,Cust_001079,user1079@masked.com,9328070130,Residential,C1,6.7,10187
301080,Cust_001080,user1080@masked.com,9328070131,Commercial,B1,32.1,10071
301081,Cust_001081,user1081@masked.com,9328070132,Residential,B1,7.45,10163
301082,Cust_001082,user1082@masked.com,9328070133,Residential,B1,2.95,10157
301083,Cust_001083,user1083@masked.com,9328070134,Residential,A2,1.84,10173
301084,Cust_001084,user1084@masked.com,9328070135,Residential,A2,1.26,10067
301085,Cust_001085,user1085@masked.com,9328070136,Residential,B1,7.75,10100
301086,Cust_001086,user1086@masked.com,9328070137,Residential,A2,7.43,10219
301087,Cust_001087,user1087@masked.com,9328070138,Residential,A1,9.56,10029
301088,Cust_001088,user1088@masked.com,9328070139,Residential,A1,4.49,10129
